source,label,date
Jeb Bush,3.0,2015-02-11
Mike Adams,0.0,2015-02-11
Ted Cruz,2.0,2015-02-10
Scott Walker,4.0,2015-02-10
Alcee Hastings,2.0,2015-02-09
Urban Intellectuals,0.0,2015-02-09
Susan Shapiro,5.0,2015-02-09
Don Beyer,4.0,2015-02-09
Lee May,4.0,2015-02-09
Ted Cruz,4.0,2015-02-08
Katty Kay,5.0,2015-02-08
Nicholas Mattiello,1.0,2015-02-08
Paul Stekler,3.0,2015-02-07
Molly White,3.0,2015-02-06
Miscellany Blue,4.0,2015-02-06
Scott Walker,0.0,2015-02-06
Tweets,3.0,2015-02-06
Alan Essig,5.0,2015-02-06
Jeb Bush,4.0,2015-02-05
Rush Limbaugh,0.0,2015-02-05
Elizabeth Cohen,5.0,2015-02-04
Celine Gounder,5.0,2015-02-04
Scott Walker,,2015-02-04
Alfonso Lopez,3.0,2015-02-04
Megyn Kelly,5.0,2015-02-03
Greg Abbott,3.0,2015-02-03
Bob Sears,2.0,2015-02-03
"Joe Davis, Sr.",2.0,2015-02-03
Rick Perry,3.0,2015-02-03
Barack Obama,2.0,2015-02-03
Nathan Deal,5.0,2015-02-03
Nationwide,4.0,2015-02-02
Phil Kerpen,4.0,2015-02-02
Joe Scarborough,4.0,2015-02-02
Barbara Comstock,2.0,2015-02-02
Georgia Department of Transportation,5.0,2015-02-02
Richard Besser,3.0,2015-02-01
Jack Keane,3.0,2015-02-01
Rhode Island Center for Freedom and Prosperity,2.0,2015-02-01
Ted Cruz,4.0,2015-01-30
John Cornyn,3.0,2015-01-30
Rand Paul,3.0,2015-01-30
Scott Walker,3.0,2015-01-30
Debbie Wasserman Schultz,2.0,2015-01-30
John Boehner,3.0,2015-01-29
John Cornyn,2.0,2015-01-29
Bill Belichick,4.0,2015-01-29
Florida Chamber of Commerce,3.0,2015-01-28
Terry Jeffrey,1.0,2015-01-28
Stuart Varney,1.0,2015-01-28
Democratic National Committee,4.0,2015-01-28
Scott Walker,0.0,2015-01-28
Keith Parker,5.0,2015-01-28
Barack Obama,3.0,2015-01-27
Nathan Deal,5.0,2015-01-27
Rick Perry,0.0,2015-01-26
Virginia House Democratic Caucus,4.0,2015-01-26
Tweets,5.0,2015-01-26
Alfonso Lopez,0.0,2015-01-26
Nathan Deal,4.0,2015-01-26
Cokie Roberts,5.0,2015-01-25
John Kasich,0.0,2015-01-25
Tammy Baldwin,3.0,2015-01-25
Ron Hayduk,4.0,2015-01-25
John Cornyn,1.0,2015-01-23
Jeff Clemens,4.0,2015-01-23
Andy Puzder,3.0,2015-01-23
GSU Alumni Association,5.0,2015-01-23
Barack Obama,2.0,2015-01-22
Carly Fiorina,2.0,2015-01-22
Democratic National Committee,3.0,2015-01-22
Rick Perry,4.0,2015-01-22
Barack Obama,4.0,2015-01-21
Barack Obama,5.0,2015-01-21
Bret Baier,5.0,2015-01-21
Barack Obama,4.0,2015-01-21
Barack Obama,5.0,2015-01-21
Barack Obama,3.0,2015-01-21
Barack Obama,4.0,2015-01-21
Jeff Graham,5.0,2015-01-21
Joni Ernst,4.0,2015-01-21
Barack Obama,4.0,2015-01-21
Barack Obama,4.0,2015-01-21
Barack Obama,4.0,2015-01-20
Lawrence Lessig,4.0,2015-01-20
Barack Obama,5.0,2015-01-20
Barack Obama,4.0,2015-01-20
Claire Suggs,4.0,2015-01-20
Gwen Moore,5.0,2015-01-19
Ted Olson,5.0,2015-01-18
Jennifer Granholm,3.0,2015-01-18
Arthur Cyr,1.0,2015-01-18
Bobby Scott,1.0,2015-01-18
Bob Buckhorn,2.0,2015-01-16
Rand Paul,1.0,2015-01-16
Scott Walker,,2015-01-16
Floridians for Solar Choice,4.0,2015-01-16
Julaine Appling,1.0,2015-01-16
Jim Steineke,3.0,2015-01-16
Kevin Flynn,3.0,2015-01-16
Nathan Deal,4.0,2015-01-16
Bob Buckhorn,2.0,2015-01-15
Bob Buckhorn,3.0,2015-01-15
John McCain,2.0,2015-01-15
Facebook posts,2.0,2015-01-15
Facebook posts,3.0,2015-01-15
Steven Emerson,0.0,2015-01-14
Jonathan Turley,2.0,2015-01-14
Marco Rubio,2.0,2015-01-14
Gwen Moore,4.0,2015-01-14
Mark Drewniak,5.0,2015-01-14
Rick Perry,5.0,2015-01-13
Elizabeth Warren,4.0,2015-01-13
Facebook posts,2.0,2015-01-13
Matt Lauer,2.0,2015-01-12
Marco Rubio,5.0,2015-01-12
Marco Rubio,4.0,2015-01-12
Doonesbury,4.0,2015-01-12
Virginia Education Association,5.0,2015-01-12
Bobby Scott,5.0,2015-01-12
Sheldon Whitehouse,5.0,2015-01-12
Michael McCaul,5.0,2015-01-11
Chris Coons,2.0,2015-01-11
James Aubin,5.0,2015-01-11
Glenn Hegar,4.0,2015-01-10
Jerry Jones,1.0,2015-01-09
Chuck Todd,3.0,2015-01-09
Dennis Moss,1.0,2015-01-09
Peter Feigin,1.0,2015-01-09
Scott Walker,2.0,2015-01-09
Georgia Farm Bureau,4.0,2015-01-09
Sally Kohn,3.0,2015-01-08
Rick Scott,2.0,2015-01-08
Mitch McConnell,1.0,2015-01-08
Craig Melvin,2.0,2015-01-08
Louie Gohmert,1.0,2015-01-07
Mark Pocan,3.0,2015-01-07
Hank Huckaby,5.0,2015-01-07
Facebook posts,0.0,2015-01-06
NaHa Daily,0.0,2015-01-06
Newt Gingrich,1.0,2015-01-06
Democratic National Committee,4.0,2015-01-06
Chain email,0.0,2015-01-05
John Thune,3.0,2015-01-04
Amy Klobuchar,5.0,2015-01-04
Mark Warner,2.0,2015-01-04
Patrick Lynch,2.0,2015-01-02
Stephen Hayes,2.0,2014-12-31
Jim Moran,3.0,2014-12-30
Bob Goodlatte,5.0,2014-12-29
Kevin Brady,5.0,2014-12-23
Mario Diaz-Balart,4.0,2014-12-23
Rudy Giuliani,0.0,2014-12-23
Sheldon Whitehouse,5.0,2014-12-23
Jim Moran,5.0,2014-12-22
Greg Abbott,5.0,2014-12-22
Jim Moran,4.0,2014-12-22
Barack Obama,5.0,2014-12-21
Barack Obama,4.0,2014-12-21
James Crowley,3.0,2014-12-21
Marco Rubio,4.0,2014-12-19
Ron Johnson,4.0,2014-12-19
Everytown for Gun Safety,2.0,2014-12-19
Ana Navarro,4.0,2014-12-18
Marco Rubio,4.0,2014-12-18
Doonesbury,4.0,2014-12-18
Pete Gallego,4.0,2014-12-18
Scott Walker,5.0,2014-12-18
Sergey Lavrov,0.0,2014-12-17
Wallace Hall,0.0,2014-12-17
Nicholas Kristof,1.0,2014-12-17
Tom Coburn,3.0,2014-12-17
Wisconsin Manufacturers and Commerce,3.0,2014-12-17
Barack Obama,3.0,2014-12-16
Matthew Cooke,2.0,2014-12-16
"L.C. ""Buster"" Evans",4.0,2014-12-16
Peter King,0.0,2014-12-15
Michael Needham,4.0,2014-12-15
Jim Webb,5.0,2014-12-15
Susan Stimpson,4.0,2014-12-15
"Charles ""Chuck"" Spahos",3.0,2014-12-15
Dick Cheney,1.0,2014-12-14
Dick Cheney,2.0,2014-12-14
Mike Stenhouse,1.0,2014-12-14
Glenn Grothman,2.0,2014-12-12
Nicholas Kristof,5.0,2014-12-11
Steve Adler,2.0,2014-12-11
John Stossel,1.0,2014-12-11
Steve Adler,4.0,2014-12-11
Marco Rubio,3.0,2014-12-11
Robin Vos,,2014-12-10
Texas Right to Life,3.0,2014-12-10
Progress for Austin PAC,5.0,2014-12-10
Barack Obama,4.0,2014-12-09
Jeb Bush,1.0,2014-12-09
Facebook posts,0.0,2014-12-09
Allen Peake,5.0,2014-12-09
Jesse Ventura,0.0,2014-12-08
Stephen Carter,4.0,2014-12-08
Richard Saslaw,2.0,2014-12-08
Matthew Dowd,4.0,2014-12-07
Diego Arene-Morley,5.0,2014-12-07
Mike Dudgeon,5.0,2014-12-06
Alberta Darling,5.0,2014-12-05
Gwen Moore,2.0,2014-12-05
Bernie Sanders,4.0,2014-12-05
Michael McCaul,4.0,2014-12-05
Bryant Gumbel,3.0,2014-12-05
Chain email,0.0,2014-12-04
Reince Priebus,3.0,2014-12-04
Bill O'Reilly,2.0,2014-12-04
Charles Schumer,5.0,2014-12-04
Jeb Bush,5.0,2014-12-03
Marc Morial,3.0,2014-12-03
Glenn Grothman,3.0,2014-12-03
Keisha Lance Bottoms,4.0,2014-12-03
Facebook posts,0.0,2014-12-02
Peter Morici,2.0,2014-12-02
Facebook posts,2.0,2014-12-02
Jim Webb,3.0,2014-12-01
Mario Loyola,4.0,2014-12-01
Tim Kaine,4.0,2014-11-30
Lincoln Chafee,5.0,2014-11-30
Chuck Todd,5.0,2014-11-28
Jim Skaggs,1.0,2014-11-28
Jorge Elorza,4.0,2014-11-27
Rudy Giuliani,1.0,2014-11-26
Rudy Giuliani,4.0,2014-11-25
Barack Obama,3.0,2014-11-25
Jason Stanford,4.0,2014-11-25
Benjamin Crump,3.0,2014-11-25
Mother Jones,5.0,2014-11-25
Rachel Maddow,4.0,2014-11-24
Kathleen Murphy,4.0,2014-11-24
Facebook posts,0.0,2014-11-24
Scott Walker,2.0,2014-11-24
Rick Santorum,3.0,2014-11-23
Anne Nolan,1.0,2014-11-23
Barack Obama,3.0,2014-11-21
David Hallock,1.0,2014-11-21
Brad Rockwell,3.0,2014-11-21
Facebook posts,5.0,2014-11-21
Robin Vos,4.0,2014-11-21
Ted Cruz,1.0,2014-11-21
Joy Pullmann,3.0,2014-11-21
Barack Obama,1.0,2014-11-20
Jeb Bush,4.0,2014-11-20
Barack Obama,2.0,2014-11-20
Mike Martinez,0.0,2014-11-20
"Enough Already Wisconsin, Inc.",1.0,2014-11-20
John Thrasher,2.0,2014-11-19
Thom Hartmann,0.0,2014-11-19
Barack Obama,2.0,2014-11-19
Mitch McConnell,2.0,2014-11-19
Violence Policy Center,5.0,2014-11-19
Dana Loesch,2.0,2014-11-18
Ed Schultz,4.0,2014-11-18
Barack Obama,3.0,2014-11-18
Edward Lindsey,4.0,2014-11-18
AmericanNews.com,0.0,2014-11-17
Jack Seiler,4.0,2014-11-17
Xi Jinping,2.0,2014-11-17
Chris Wallace,3.0,2014-11-16
Russ Girling,1.0,2014-11-16
Friends of India Point Park,3.0,2014-11-16
Mike Martinez,4.0,2014-11-14
Peter Barca,4.0,2014-11-14
Lynda Rife,2.0,2014-11-14
Johnny Isakson,3.0,2014-11-14
United for Care,4.0,2014-11-13
Nancy Pelosi,1.0,2014-11-13
Brit Hume,2.0,2014-11-13
Ted Cruz,3.0,2014-11-13
Jose Diaz-Balart,3.0,2014-11-12
Scott Walker,5.0,2014-11-12
Facebook posts,5.0,2014-11-11
Anna Kooiman,2.0,2014-11-11
AmericanNews.com,0.0,2014-11-11
Sloan Roach,5.0,2014-11-11
Sean Hannity,4.0,2014-11-10
Breitbart,0.0,2014-11-10
Bob Seger,1.0,2014-11-10
Greta Van Susteren,4.0,2014-11-09
Barack Obama,3.0,2014-11-09
Dave Brat,5.0,2014-11-09
Robert Healey,5.0,2014-11-09
Bill Clinton,2.0,2014-11-07
Jeb Bush,2.0,2014-11-06
"Leonard Pitts, Jr.",3.0,2014-11-06
Chain email,1.0,2014-11-06
Jeb Bush,5.0,2014-11-06
Delia Garza,1.0,2014-11-06
Ben Cardin,2.0,2014-11-06
Joe Scarborough,3.0,2014-11-06
Ben Shapiro,1.0,2014-11-05
Daily Caller,1.0,2014-11-04
Herman Cain,1.0,2014-11-04
Republican Party of Wisconsin,2.0,2014-11-03
Jack Trammell,2.0,2014-11-02
Sean Spicer,5.0,2014-11-02
Jonathan Karl,5.0,2014-11-02
Dave Brat,1.0,2014-11-02
David Cicilline,5.0,2014-11-01
David Perdue,3.0,2014-11-01
Jeanne Shaheen,3.0,2014-10-31
Chris Taylor,2.0,2014-10-31
Scott Walker,4.0,2014-10-31
Charlie Crist,3.0,2014-10-31
American Crossroads,1.0,2014-10-31
Barack Obama,4.0,2014-10-31
Allan Fung,2.0,2014-10-31
Zell Miller,4.0,2014-10-31
Color of Change,2.0,2014-10-30
Dennis Richardson,1.0,2014-10-30
Megyn Kelly,1.0,2014-10-30
Mary Burke,3.0,2014-10-30
Senate Majority PAC,1.0,2014-10-30
NARAL Pro-Choice America,0.0,2014-10-30
Nicholas Kristof,4.0,2014-10-30
James Carr,5.0,2014-10-30
Scott Walker,4.0,2014-10-30
Gina Raimondo,2.0,2014-10-30
Dan Patrick,2.0,2014-10-29
Lloyd Doggett,3.0,2014-10-29
Facebook posts,2.0,2014-10-29
Greater Wisconsin Committee,1.0,2014-10-29
Wendy Davis,4.0,2014-10-29
Barack Obama,4.0,2014-10-29
Rick Scott,2.0,2014-10-29
Scott Walker,4.0,2014-10-29
Ernest Almonte,1.0,2014-10-29
Facebook posts,4.0,2014-10-28
Charlie Crist,2.0,2014-10-28
Mary Burke,3.0,2014-10-28
Tucker Carlson,3.0,2014-10-28
Jason Carter,,2014-10-28
Don Young,1.0,2014-10-27
Rick Scott,2.0,2014-10-27
Doug Muder,5.0,2014-10-27
Rand Paul,2.0,2014-10-27
Rand Paul,4.0,2014-10-27
Scott Walker,1.0,2014-10-27
Nathan Deal,2.0,2014-10-27
Adam Kinzinger,1.0,2014-10-26
Darrell Issa,1.0,2014-10-26
John Carlevale,1.0,2014-10-26
Scott Brown,2.0,2014-10-24
National Republican Congressional Committee,2.0,2014-10-24
Stephanie Cutter,4.0,2014-10-24
Charlie Crist,1.0,2014-10-24
Mark Warner,3.0,2014-10-24
EMILY's List,3.0,2014-10-24
Republican State Leadership Committee,3.0,2014-10-24
Allan Fung,5.0,2014-10-24
Nathan Deal,4.0,2014-10-24
Ted Cruz,1.0,2014-10-23
Greg Abbott,5.0,2014-10-23
Allen West,2.0,2014-10-23
Mary Burke,1.0,2014-10-23
No Tax For Tracks,1.0,2014-10-23
Scott Walker,2.0,2014-10-23
Citizens Against Rail Taxes,1.0,2014-10-23
Mary Burke,3.0,2014-10-23
Rick Scott,2.0,2014-10-22
Tom Cotton,4.0,2014-10-22
Corey Hebert,4.0,2014-10-22
Scott Walker,1.0,2014-10-22
Democratic Senatorial Campaign Committee,3.0,2014-10-22
Scott Brown,4.0,2014-10-22
Rick Scott,3.0,2014-10-22
Charlie Crist,1.0,2014-10-22
Chain email,0.0,2014-10-21
Rick Scott,1.0,2014-10-21
Bill O'Reilly,4.0,2014-10-21
Tim Murphy,2.0,2014-10-21
Sheryl Cole,2.0,2014-10-21
Michelle Nunn,3.0,2014-10-21
Rick Scott,3.0,2014-10-20
John Kitzhaber,5.0,2014-10-20
Cory Gardner,2.0,2014-10-20
Ernest Almonte,4.0,2014-10-20
Nathan Deal,1.0,2014-10-20
Tavis Smiley,2.0,2014-10-19
George Will,1.0,2014-10-19
Jim Webb,4.0,2014-10-19
David Dewhurst,0.0,2014-10-19
Local 799 of the International Assoc. of Fire Fighters,0.0,2014-10-19
Peter Kilmartin,5.0,2014-10-18
Leticia Van de Putte,0.0,2014-10-17
Mary Burke,2.0,2014-10-17
Scott Walker,4.0,2014-10-17
The Rhode Island Catholic,5.0,2014-10-17
Glenn Beck,3.0,2014-10-16
Larry Pressler,1.0,2014-10-16
Rick Scott,1.0,2014-10-16
Chain email,0.0,2014-10-16
Tom Cotton,1.0,2014-10-16
Mark Shields,2.0,2014-10-16
Americans for Prosperity,2.0,2014-10-16
Mary Burke,3.0,2014-10-16
Charlie Crist,5.0,2014-10-16
Rick Scott,2.0,2014-10-16
Charlie Crist,3.0,2014-10-16
Wendy Davis,4.0,2014-10-15
Joni Ernst,2.0,2014-10-15
Republican Party of Wisconsin,1.0,2014-10-15
David Perdue,2.0,2014-10-15
John Cornyn,5.0,2014-10-14
No Tax For Tracks,3.0,2014-10-14
Alison Lundergan Grimes,4.0,2014-10-14
Mitch McConnell,4.0,2014-10-14
Charlie Crist,5.0,2014-10-14
Donald Trump,0.0,2014-10-14
Debbie Wasserman Schultz,1.0,2014-10-14
American LeadHERship PAC,4.0,2014-10-14
Michelle Nunn,2.0,2014-10-14
Republican Party of Florida,1.0,2014-10-13
Mark Warner,3.0,2014-10-13
Brad Schimel,3.0,2014-10-13
Michelle Nunn,4.0,2014-10-13
John McCain,1.0,2014-10-12
Tony Perkins,1.0,2014-10-12
Michelle Obama,1.0,2014-10-12
Allan Fung,1.0,2014-10-12
Rick Scott,3.0,2014-10-10
Charlie Crist,4.0,2014-10-10
Rick Scott,3.0,2014-10-10
Jeanne Shaheen,4.0,2014-10-10
Duncan Hunter,0.0,2014-10-10
Sarah Silverman,3.0,2014-10-10
Jeanne Shaheen,2.0,2014-10-10
Jeanne Shaheen,5.0,2014-10-10
David Perdue,2.0,2014-10-10
Pat Roberts,1.0,2014-10-09
Nik Kovac,1.0,2014-10-09
Barack Obama,3.0,2014-10-09
Scott Walker,1.0,2014-10-09
Dan Patrick,3.0,2014-10-08
Morgan Brittany,0.0,2014-10-08
Thom Tillis,3.0,2014-10-08
Alison Lundergan Grimes,1.0,2014-10-08
Bill O'Reilly,3.0,2014-10-08
Barack Obama,4.0,2014-10-08
Democratic Congressional Campaign Committee,0.0,2014-10-08
Kay Hagan,4.0,2014-10-08
Mary Burke,1.0,2014-10-08
Nathan Deal,5.0,2014-10-08
Thom Tillis,2.0,2014-10-08
Kay Hagan,3.0,2014-10-08
Lars Larson,5.0,2014-10-07
Ben Affleck,1.0,2014-10-07
Dean Obeidallah,5.0,2014-10-07
Gloria Steinem,5.0,2014-10-07
Charlie Crist,4.0,2014-10-07
Kay Hagan,4.0,2014-10-07
David Perdue,2.0,2014-10-07
Dick Cheney,2.0,2014-10-06
Terri Lynn Land,,2014-10-06
Barack Obama,3.0,2014-10-06
National Rifle Association,4.0,2014-10-06
Republican Party of Florida,3.0,2014-10-06
Jorge Elorza,4.0,2014-10-06
Democratic Party of Virginia,3.0,2014-10-06
Lindsey Graham,3.0,2014-10-05
George Will,1.0,2014-10-05
Jorge Elorza,5.0,2014-10-05
Americans for Responsible Solutions,4.0,2014-10-03
Americans for Responsible Solutions,4.0,2014-10-03
Greg Abbott,1.0,2014-10-03
Republican Party of Florida,2.0,2014-10-03
Mary Burke,1.0,2014-10-03
Republican Governors Association,1.0,2014-10-03
Reza Aslan,4.0,2014-10-02
Allen West,2.0,2014-10-02
Thom Tillis,4.0,2014-10-02
Leticia Van de Putte,3.0,2014-10-02
Wisconsin Professional Police Association,2.0,2014-10-02
Dan Patrick,1.0,2014-10-02
Joni Ernst,1.0,2014-10-02
Leticia Van de Putte,2.0,2014-10-02
Mary Burke,4.0,2014-10-02
"Vincent ""Buddy"" Cianci",5.0,2014-10-02
Georgians Together,2.0,2014-10-02
Bruce Braley,1.0,2014-10-01
William Benson Huber,0.0,2014-10-01
National Rifle Association,0.0,2014-10-01
Gwen Graham,5.0,2014-10-01
Paul Ryan,2.0,2014-10-01
Jorge Elorza,2.0,2014-10-01
Georgians Together,3.0,2014-10-01
Julie Pace,4.0,2014-09-18
Lois Frankel,0.0,2014-09-18
Facebook posts,4.0,2014-09-18
Donald Trump,4.0,2014-09-17
Trent Franks,2.0,2014-09-17
Steve Adler,4.0,2014-09-17
Scott Walker,5.0,2014-09-17
Senate Majority PAC,3.0,2014-09-16
James Brown,5.0,2014-09-16
Pam Bondi,4.0,2014-09-16
Joe Garcia,1.0,2014-09-16
Amy Klobuchar,4.0,2014-09-16
Rand Paul,3.0,2014-09-16
Wendy Davis,2.0,2014-09-16
Rhue Reis,1.0,2014-09-16
Chris Matthews,2.0,2014-09-15
Dan Patrick,0.0,2014-09-15
National Republican Congressional Committee,2.0,2014-09-15
National Republican Congressional Committee,3.0,2014-09-15
Connie Stokes,3.0,2014-09-15
Mike Wise,4.0,2014-09-14
Michael Hayden,5.0,2014-09-14
Robert Sarvis,4.0,2014-09-14
Mark Harris,4.0,2014-09-14
Angel Taveras,2.0,2014-09-14
Alison Lundergan Grimes,2.0,2014-09-12
Shemia Fagan,1.0,2014-09-12
Dan Patrick,5.0,2014-09-12
John McCain,4.0,2014-09-12
Matt Mackowiak,2.0,2014-09-12
Maria Cardona,3.0,2014-09-12
"Vincent ""Buddy"" Cianci",1.0,2014-09-12
Ending Spending Action Fund,4.0,2014-09-12
John McCain,4.0,2014-09-11
Charlie Crist,4.0,2014-09-11
Rand Paul,3.0,2014-09-11
Ted Cruz,3.0,2014-09-11
Facebook posts,0.0,2014-09-11
Henry Kissinger,1.0,2014-09-11
Chris Larson,1.0,2014-09-11
Alberta Darling,3.0,2014-09-11
Charlie Crist,4.0,2014-09-10
Arianna Huffington,4.0,2014-09-10
Facebook posts,1.0,2014-09-10
Scott Walker,4.0,2014-09-10
National Republican Senatorial Committee,2.0,2014-09-09
National Republican Senatorial Committee,3.0,2014-09-09
Joe Garcia,1.0,2014-09-09
Bob Beckel,1.0,2014-09-09
Eric Bolling,4.0,2014-09-09
Mark Obenshain,3.0,2014-09-09
EMILY's List,4.0,2014-09-09
Cory Gardner,2.0,2014-09-08
Jeff Merkley,3.0,2014-09-08
Dana Loesch,1.0,2014-09-08
Ed Gillespie,2.0,2014-09-08
Paul Ryan,5.0,2014-09-08
Barack Obama,1.0,2014-09-07
Chuck Todd,5.0,2014-09-07
Greater Wisconsin Committee,4.0,2014-09-07
Ted Cruz,1.0,2014-09-05
Jeanne Shaheen,3.0,2014-09-05
Mike Collier,5.0,2014-09-05
Barack Obama,5.0,2014-09-05
Michelle Nunn,5.0,2014-09-05
National Republican Senatorial Committee,1.0,2014-09-04
Facebook posts,0.0,2014-09-03
The Other 98%,4.0,2014-09-03
Mark Begich,0.0,2014-09-03
Greater Wisconsin Committee,1.0,2014-09-03
Jody Hice,1.0,2014-09-03
Ending Spending Action Fund,2.0,2014-09-02
Bloggers,0.0,2014-09-02
Larry Elder,1.0,2014-09-02
Charlie Crist,1.0,2014-09-02
Democratic Senatorial Campaign Committee,2.0,2014-09-02
Tim Kaine,4.0,2014-09-01
Tom DeLay,2.0,2014-08-31
Peter King,3.0,2014-08-31
Scott Walker,4.0,2014-08-31
Mary Burke,5.0,2014-08-31
Wendy Davis,3.0,2014-08-31
Wisconsin State AFL-CIO,2.0,2014-08-31
Gina Raimondo,4.0,2014-08-31
Burger King,3.0,2014-08-29
David Dewhurst,1.0,2014-08-29
Chris Matthews,1.0,2014-08-29
Lon Burnam,2.0,2014-08-29
Edward Flynn,4.0,2014-08-29
American LeadHERship PAC,4.0,2014-08-29
Megyn Kelly,5.0,2014-08-28
Bernie Sanders,4.0,2014-08-28
Drug Free America,2.0,2014-08-28
NextGen Climate,3.0,2014-08-28
Mark Pryor,2.0,2014-08-28
Democratic Senatorial Campaign Committee,3.0,2014-08-28
Bloggers,5.0,2014-08-28
Clay Pell,4.0,2014-08-28
John McCain,4.0,2014-08-27
Chain email,0.0,2014-08-27
Brad Schimel,1.0,2014-08-27
Truth in Accounting,2.0,2014-08-27
Marc Lamont Hill,1.0,2014-08-26
Don Lemon,1.0,2014-08-26
Senate Majority PAC,1.0,2014-08-26
Cornel West,5.0,2014-08-26
Facebook posts,4.0,2014-08-26
Herman Cain,2.0,2014-08-26
Greg Abbott,3.0,2014-08-26
John Carlevale,3.0,2014-08-26
Michelle Nunn,2.0,2014-08-26
Republican Party of Florida,3.0,2014-08-25
Don Beyer,4.0,2014-08-25
Alison Lundergan Grimes,2.0,2014-08-25
Mary Burke,5.0,2014-08-25
Martha Raddatz,4.0,2014-08-24
Juan Williams,5.0,2014-08-24
Scott Walker,4.0,2014-08-24
Allan Fung,1.0,2014-08-24
Anthony Johnson,3.0,2014-08-22
Barack Obama,2.0,2014-08-22
Henry Cuellar,2.0,2014-08-22
Mike Martinez,5.0,2014-08-22
Mary Burke,4.0,2014-08-22
Democratic Party of Georgia,3.0,2014-08-22
Democratic Senatorial Campaign Committee,3.0,2014-08-21
Michael Medved,3.0,2014-08-21
Rand Paul,5.0,2014-08-21
Lou Dobbs,1.0,2014-08-21
Sarah Palin,1.0,2014-08-21
Sarah Palin,5.0,2014-08-21
Gina Raimondo,5.0,2014-08-21
Crossroads GPS,2.0,2014-08-20
Rush Limbaugh,1.0,2014-08-20
Republican Party of Florida,0.0,2014-08-20
John Oliver,5.0,2014-08-20
Ending Spending Action Fund,2.0,2014-08-20
Heineken,4.0,2014-08-20
John Padgett,5.0,2014-08-20
Scott Walker,4.0,2014-08-20
Martha Robertson,3.0,2014-08-19
Bloggers,0.0,2014-08-19
Democratic Party of Georgia,2.0,2014-08-19
Jay Nixon,2.0,2014-08-18
John Oliver,4.0,2014-08-18
Bob Donovan,5.0,2014-08-18
Mark Warner,,2014-08-18
Andrea Mitchell,4.0,2014-08-17
Occupy Democrats,0.0,2014-08-17
Edward Flynn,5.0,2014-08-17
Wendy Davis,4.0,2014-08-08
"Juan ""Chuy"" Hinojosa",3.0,2014-08-08
Facebook posts,4.0,2014-08-08
David A. Clarke Jr.,1.0,2014-08-08
Ending Spending Action Fund,2.0,2014-08-08
Joy Reid,2.0,2014-08-07
Charlie Crist,3.0,2014-08-07
Rick Scott,2.0,2014-08-07
D’Banj,1.0,2014-08-07
Shelley Moore Capito,1.0,2014-08-07
Shelley Moore Capito,2.0,2014-08-07
Rand Paul,0.0,2014-08-07
Michael Bloomberg,1.0,2014-08-07
Rand Paul,5.0,2014-08-07
Eugene Sepulveda,0.0,2014-08-07
Greater Wisconsin Committee,5.0,2014-08-07
Ralph Mollis,2.0,2014-08-07
James Woods,1.0,2014-08-06
Lynn Jenkins,3.0,2014-08-06
Bloggers,0.0,2014-08-06
Henry Cisneros,5.0,2014-08-06
Bob Donovan,5.0,2014-08-06
Don't Let Florida Go To Pot,3.0,2014-08-05
Oxfam Ireland,0.0,2014-08-05
Katie Pavlich,0.0,2014-08-05
Next Generation Climate Action Committee,1.0,2014-08-05
Charlotte Nash,3.0,2014-08-05
Rick Scott,3.0,2014-08-04
Dennis Richardson,5.0,2014-08-04
Marilinda Garcia,2.0,2014-08-04
Greta Van Susteren,1.0,2014-08-04
Mark Warner,1.0,2014-08-04
SEIU,2.0,2014-08-04
Scott Walker,0.0,2014-08-04
Juan Williams,4.0,2014-08-03
Rick Perry,0.0,2014-08-03
Mary Burke,1.0,2014-08-03
Seth Magaziner,4.0,2014-08-03
Ed Gillespie,0.0,2014-08-03
Bruce Braley,4.0,2014-08-01
Lenar Whitney,0.0,2014-08-01
Charlie Crist,2.0,2014-08-01
GeorgiaCarry.org,2.0,2014-08-01
George Will,1.0,2014-07-31
Jake Tapper,4.0,2014-07-31
Sheila Jackson Lee,2.0,2014-07-31
Rick Perry,3.0,2014-07-31
Ed MacDougall,2.0,2014-07-31
Nancy Pelosi,5.0,2014-07-31
Cory Gardner,2.0,2014-07-31
Lawrence O'Donnell,2.0,2014-07-31
David Alameel,0.0,2014-07-31
Scott Walker,1.0,2014-07-31
Concerned Veterans for America,2.0,2014-07-30
Concerned Veterans for America,4.0,2014-07-30
Charlie Crist,4.0,2014-07-30
Peter Lavelle,0.0,2014-07-30
Bryan Fischer,0.0,2014-07-30
Paul Ryan,1.0,2014-07-30
Facebook posts,4.0,2014-07-29
Greg Abbott,0.0,2014-07-29
Tom Cotton,2.0,2014-07-29
Joe Biden,3.0,2014-07-29
Rush Limbaugh,4.0,2014-07-29
Marco Rubio,3.0,2014-07-29
Chris Moews,2.0,2014-07-29
Nathan Deal,1.0,2014-07-29
Jeb Bush,4.0,2014-07-28
Rob Astorino,1.0,2014-07-28
Jamie Weinstein,3.0,2014-07-28
Scott Walker,4.0,2014-07-28
Brookhaven,3.0,2014-07-28
Lindsey Graham,4.0,2014-07-27
Ruth Marcus,3.0,2014-07-27
Dan Patrick,1.0,2014-07-27
Glenn Grothman,1.0,2014-07-27
Kenneth Block,1.0,2014-07-27
John Kitzhaber,1.0,2014-07-25
Charlie Crist,3.0,2014-07-25
Patriot Majority USA,4.0,2014-07-25
